DATETIME,nuclear_outturn
2013-05-21,4366.276342157779
2013-05-22,4803.084168541528
2013-05-23,4998.337465710475
2013-05-24,4825.209302730751
2013-05-25,4207.587553193118
2013-05-26,3910.7431923964104
2013-05-27,5786.954269221466
2013-05-28,4816.682646120063
2013-05-29,5921.2397266727785
2013-05-30,4889.630306722054
2013-05-31,5044.322817108203
2013-06-01,6239.577655714658
2013-06-02,5161.92858848871
2013-06-03,4798.725441141978
2013-06-04,5095.705888319772
2013-06-05,4676.457306664459
2013-06-06,5010.800215042317
2013-06-07,4302.126504658881
2013-06-08,5657.667788033393
2013-06-09,5427.675587043505
2013-06-10,4666.5731492776695
2013-06-11,5249.676544132657
2013-06-12,4442.512015620216
2013-06-13,4426.853282179464
2013-06-14,4549.688882020028
2013-06-15,4535.688413932484
2013-06-16,5142.427828537874
2013-06-17,5124.391444500878
2013-06-18,4981.564368542579
2013-06-19,4770.726276095026
2013-06-20,5479.749561298148
2013-06-21,5631.317650310563
2013-06-22,4470.923179092635
2013-06-23,4815.814093024945
2013-06-24,5311.668162855398
2013-06-25,5209.718066804718
2013-06-26,5052.910604583632
2013-06-27,5680.724368427727
2013-06-28,5965.686241331429
2013-06-29,5522.717131489101
2013-06-30,4017.9843057768508
2013-07-01,4859.027528993056
2013-07-02,4109.913673873897
2013-07-03,5408.028356842108
2013-07-04,4795.751505510175
2013-07-05,4872.221931166741
2013-07-06,6343.25193477951
2013-07-07,4274.849462474983
2013-07-08,5331.979291606115
2013-07-09,4281.923445556056
2013-07-10,4319.336980653179
2013-07-11,5090.9757300116735
2013-07-12,5725.736947468891
2013-07-13,4722.930634239074
2013-07-14,4289.991994646078
2013-07-15,5430.20618430354
2013-07-16,4588.2617017216735
2013-07-17,5303.210037948369
2013-07-18,4433.796833917237
2013-07-19,4286.162334311323
2013-07-20,5666.894385734013
2013-07-21,4614.6969776183805
2013-07-22,5538.688063194569
2013-07-23,5371.655500331152
2013-07-24,4718.984585083129
2013-07-25,4808.632769870645
2013-07-26,4789.86759719394
2013-07-27,5648.770274861942
2013-07-28,4759.492971745726
2013-07-29,4679.215196502154
2013-07-30,5453.981932390827
2013-07-31,5094.623503405309
2013-08-01,4985.058753680144
2013-08-02,4824.159696310912
2013-08-03,5963.272040296096
2013-08-04,5163.190399048608
2013-08-05,5354.753219341577
2013-08-06,4950.0225460672655
2013-08-07,5401.868145788449
2013-08-08,4642.009569237093
2013-08-09,5483.871899921342
2013-08-10,4301.858135682333
2013-08-11,4517.07203568327
2013-08-12,4947.403436132296
2013-08-13,4316.743972830972
2013-08-14,4830.365067410404
2013-08-15,4392.486832925379
2013-08-16,4956.299914917751
2013-08-17,4554.349349927482
2013-08-18,4155.938619663183
2013-08-19,5138.712842673111
2013-08-20,5150.943523696921
2013-08-21,4991.552080800003
2013-08-22,5236.493119505378
2013-08-23,5173.251871874802
2013-08-24,4884.263992202871
2013-08-25,5747.337776276484
2013-08-26,4459.11786784405
2013-08-27,4133.185265600822
2013-08-28,4448.5404790030725
2013-08-29,5322.868236636704
2013-08-30,4921.486054337241
2013-08-31,5140.483050273333
2013-09-01,5406.310359951697
2013-09-02,6321.2295000241065
2013-09-03,5614.785296082918
2013-09-04,5425.783880940216
2013-09-05,5491.418646476315
2013-09-06,5529.9907643548195
2013-09-07,4578.733212531254
2013-09-08,4731.959129805954
2013-09-09,4767.617419206772
2013-09-10,4713.00878611105
2013-09-11,3866.1395699116674
2013-09-12,5966.119570656739
2013-09-13,4348.752367294049
2013-09-14,4732.570606438228
2013-09-15,4711.0436377758915
2013-09-16,5782.657831550545
2013-09-17,5170.19095291881
2013-09-18,4557.857633669869
2013-09-19,5192.442821692991
2013-09-20,4763.185224217992
2013-09-21,4360.879994262887
2013-09-22,4539.272438449296
2013-09-23,5096.542419413369
2013-09-24,4921.449499216921
2013-09-25,5001.058800575171
2013-09-26,5757.119501227297
2013-09-27,5092.711613631554
2013-09-28,4435.485921142522
2013-09-29,4904.96451370992
2013-09-30,4385.915112173132
2013-10-01,5183.58781717223
2013-10-02,4638.744120478552
2013-10-03,5193.240776928187
2013-10-04,5199.45976124722
2013-10-05,5572.468682604758
2013-10-06,4427.885755938335
2013-10-07,5432.578696059296
2013-10-08,4554.8589853006315
2013-10-09,5390.771575316607
2013-10-10,5183.2698427014275
2013-10-11,5296.162216189464
2013-10-12,4423.36127363972
2013-10-13,4447.547531628429
2013-10-14,4431.9563530138685
2013-10-15,5312.56363998093
2013-10-16,5230.182157590485
2013-10-17,4842.680407170891
2013-10-18,4784.438735942648
2013-10-19,5336.407024488863
2013-10-20,5840.758862371505
2013-10-21,3961.2864395551314
2013-10-22,4622.632149863156
2013-10-23,4983.661104228676
2013-10-24,5391.074604901397
2013-10-25,5105.438982787313
2013-10-26,5211.65069979628
2013-10-27,4378.451425348785
2013-10-28,5106.2087422879895
2013-10-29,5314.161504720862
2013-10-30,5514.27003554183
2013-10-31,6125.778910290915
2013-11-01,5140.684963846509
2013-11-02,5078.990065522118
2013-11-03,5341.808742637315
2013-11-04,5172.029772576411
2013-11-05,5043.068489943052
2013-11-06,4826.641114787023
2013-11-07,6413.715771569009
2013-11-08,5012.049146056629
2013-11-09,4644.836492940901
2013-11-10,3932.899575658951
2013-11-11,5184.721327053544
2013-11-12,5129.053800120832
2013-11-13,5275.894570544605
2013-11-14,4817.281827576437
2013-11-15,4239.589525211986
2013-11-16,4050.939710966405
2013-11-17,5665.7044909683555
2013-11-18,4946.172566640211
2013-11-19,4316.701571595449
2013-11-20,4986.369555940243
2013-11-21,4433.515745482326
2013-11-22,4900.87118876532
2013-11-23,4491.63257104129
2013-11-24,4123.404552123463
2013-11-25,4385.390891199552
2013-11-26,4505.890448224566
2013-11-27,4953.914094423424
2013-11-28,5837.945073147871
2013-11-29,4981.547360772392
2013-11-30,5366.667879932737
2013-12-01,4683.879119412991
2013-12-02,4858.431682605564
2013-12-03,4527.018768604223
2013-12-04,5080.162650062843
2013-12-05,4412.867355686648
2013-12-06,5090.38456416706
2013-12-07,5051.878388436482
2013-12-08,4671.776754441928
2013-12-09,4977.633167057077
2013-12-10,5077.721700974957
2013-12-11,4595.968984718785
2013-12-12,5309.167987975983
2013-12-13,4362.31301142828
2013-12-14,5286.731105615131
2013-12-15,4629.805220281173
2013-12-16,5075.803818969203
2013-12-17,5119.393745292922
2013-12-18,5363.295534915514
2013-12-19,5116.317202420867
2013-12-20,4598.382773306415
2013-12-21,5082.289899368374
2013-12-22,4682.939570614941
2013-12-23,4318.2190189459425
2013-12-24,5210.761079868785
2013-12-25,5079.6624826022
2013-12-26,5227.532208768348
2013-12-27,4517.372230700465
2013-12-28,5691.93261230964
2013-12-29,5215.201334046653
2013-12-30,5111.510570698738
2013-12-31,4812.31979815594
2014-01-01,5147.201017704693
2014-01-02,4660.368119201112
2014-01-03,5076.1639716009395
2014-01-04,5410.461874656798
2014-01-05,5045.945604658508
2014-01-06,5161.795503908678
2014-01-07,5700.835685666896
2014-01-08,5381.474656657641
2014-01-09,5629.407106430154
2014-01-10,4909.989004095794
2014-01-11,5591.251287211781
2014-01-12,4858.828833929592
2014-01-13,4691.565157311071
2014-01-14,4453.660129102937
2014-01-15,5146.08228079701
2014-01-16,5498.491113105062
2014-01-17,4709.147027022703
2014-01-18,4843.786345450508
2014-01-19,5740.204580611521
2014-01-20,5659.917944869814
2014-01-21,4546.226997768049
2014-01-22,4452.6417574678135
2014-01-23,5633.391107818997
2014-01-24,5391.601040003824
2014-01-25,4937.592733915529
2014-01-26,4411.681162565937
2014-01-27,5393.631091850485
2014-01-28,5397.685577796379
2014-01-29,5306.221414335676
2014-01-30,5053.039584373009
2014-01-31,5127.851929441342
2014-02-01,5307.938374495516
2014-02-02,4965.649821594128
2014-02-03,5889.5731443444065
2014-02-04,5457.117581410785
2014-02-05,4766.762189138231
2014-02-06,4394.071096194006
2014-02-07,4749.400705413949
2014-02-08,5810.846732370875
2014-02-09,5301.4637777880425
2014-02-10,4749.619479744794
2014-02-11,5398.3487973897445
2014-02-12,4084.8887116142732
2014-02-13,5037.076776786059
2014-02-14,5678.9176730065765
2014-02-15,5303.72863766732
2014-02-16,5427.910648842461
2014-02-17,5623.25738617271
2014-02-18,5214.288965946113
2014-02-19,4564.496955181134
2014-02-20,5735.281996894
2014-02-21,5908.892227054156
2014-02-22,5309.797766912813
2014-02-23,4665.7755893541025
2014-02-24,4456.848689038062
2014-02-25,5391.855630683816
2014-02-26,4822.410771101978
2014-02-27,4818.981058355267
2014-02-28,5838.925133182767
2014-03-01,4898.109116574114
2014-03-02,5976.606554323717
2014-03-03,4258.39340416972
2014-03-04,5149.590237130765
2014-03-05,4536.363725757336
2014-03-06,4719.448423957894
2014-03-07,4773.088768683319
2014-03-08,4878.302654853798
2014-03-09,5198.901885872821
2014-03-10,5179.437590218102
2014-03-11,4640.275992844281
2014-03-12,5101.523115675812
2014-03-13,5067.566342256471
2014-03-14,4841.8310896539915
2014-03-15,4572.82699514822
2014-03-16,4461.213511886932
2014-03-17,5502.216947610601
2014-03-18,4251.296923503933
2014-03-19,5199.681485062025
2014-03-20,4816.053587765332
2014-03-21,5512.336219652918
2014-03-22,4648.3841044654055
2014-03-23,5017.565013699744
2014-03-24,4858.695011428758
2014-03-25,5202.123006175689
2014-03-26,4867.281225391048
2014-03-27,4844.334215455182
2014-03-28,4998.546366944617
2014-03-29,5333.931204249719
2014-03-30,5115.479494514746
2014-03-31,4577.456108675932
2014-04-01,5450.4551734409615
2014-04-02,4608.708860907746
2014-04-03,4358.899717842329
2014-04-04,5592.618564611585
2014-04-05,4773.5534632148765
2014-04-06,5552.223115870341
2014-04-07,5194.38610133963
2014-04-08,4820.003420864721
2014-04-09,5478.173555479926
2014-04-10,4883.981542539956
2014-04-11,3674.210040222506
2014-04-12,5670.092829113149
2014-04-13,5353.293368531635
2014-04-14,4877.533901953552
2014-04-15,4565.266394255007
2014-04-16,4862.346083977607
2014-04-17,5157.756177091407
2014-04-18,4431.200939693268
2014-04-19,5451.032229794476
2014-04-20,5562.191639751916
2014-04-21,5239.107115815997
2014-04-22,4944.338703666344
2014-04-23,4017.970060630029
2014-04-24,5022.6952795409625
2014-04-25,5428.7620793463175
2014-04-26,4384.644375224259
2014-04-27,5005.425546065867
2014-04-28,5721.118739614002
2014-04-29,5490.603265822089
2014-04-30,5264.937354969625
2014-05-01,5257.591025723197
2014-05-02,5575.326044207607
2014-05-03,4188.724099986541
2014-05-04,4950.447612438217
2014-05-05,4625.6745791658095
2014-05-06,5993.641001648825
2014-05-07,5761.216872527681
2014-05-08,5989.659785670701
2014-05-09,4481.823187153029
2014-05-10,4929.7802430745105
2014-05-11,5098.675303145094
2014-05-12,5255.83569901408
2014-05-13,4750.609679694295
2014-05-14,5043.804595270804
2014-05-15,4877.708211530859
2014-05-16,4598.012983181564
2014-05-17,4851.136567501048
2014-05-18,4645.545181003124
2014-05-19,5597.984513932916
2014-05-20,5224.874299570954
2014-05-21,5227.461963611914
2014-05-22,5161.802679167289
2014-05-23,5398.9057521039695
2014-05-24,5058.361302517521
2014-05-25,5075.880892372718
2014-05-26,4544.403054459586
2014-05-27,4851.434894287248
2014-05-28,5144.449482253058
2014-05-29,5324.2510195411605
2014-05-30,5284.12042201307
2014-05-31,5320.764127886144
2014-06-01,5510.904781823283
2014-06-02,5441.425084106259
2014-06-03,5409.07244605698
2014-06-04,5120.662984790304
2014-06-05,5248.333384958863
2014-06-06,4767.68162507605
2014-06-07,5452.898579349404
2014-06-08,5899.2863149419445
2014-06-09,5359.125153848615
2014-06-10,5512.322406494613
2014-06-11,5328.361566610572
2014-06-12,5098.925576831163
2014-06-13,5186.723679945275
2014-06-14,4975.914889555954
2014-06-15,4104.286140486535
2014-06-16,4790.429086009197
2014-06-17,4869.276701452108
2014-06-18,4872.2845651822445
2014-06-19,5334.296412786771
2014-06-20,5058.079345800961
2014-06-21,4419.399490621193
2014-06-22,5495.047999577057
2014-06-23,4815.991660836562
2014-06-24,4660.521734929935
2014-06-25,5025.403619406
2014-06-26,5078.670407379144
2014-06-27,5435.473266890609
2014-06-28,4872.133842274134
2014-06-29,4057.5976721552934
2014-06-30,4930.09046568608
2014-07-01,5902.61684380602
2014-07-02,5185.914852362031
2014-07-03,5169.635027176579
2014-07-04,5257.834156823332
2014-07-05,4815.985232171038
2014-07-06,5002.32515311645
2014-07-07,4983.400312506421
2014-07-08,5709.247617492968
2014-07-09,5164.415471984851
2014-07-10,5593.488560584032
2014-07-11,5463.224676265472
2014-07-12,5147.201146802671
2014-07-13,3737.2391798221697
2014-07-14,4588.632647605737
2014-07-15,4583.636929201333
2014-07-16,5243.960294492524
2014-07-17,5382.607861001663
2014-07-18,5060.321958477383
2014-07-19,5195.529254533049
2014-07-20,4235.719716309382
2014-07-21,5207.216928709406
2014-07-22,5360.5147083178
2014-07-23,5126.767178183264
2014-07-24,4445.987010643744
2014-07-25,4502.7336574349165
2014-07-26,5908.739028440258
2014-07-27,5678.899392360146
2014-07-28,6845.514231704131
2014-07-29,5079.7261834853725
2014-07-30,4818.73771906801
2014-07-31,4656.4376055939965
2014-08-01,5312.983449009907
2014-08-02,4553.312951971438
2014-08-03,4631.381630162254
2014-08-04,4164.694929035946
2014-08-05,5631.229889433481
2014-08-06,5615.625726422701
2014-08-07,5299.07858082222
2014-08-08,5230.665779629057
2014-08-09,5301.054654368465
2014-08-10,5568.940199864404
2014-08-11,5527.569290398137
2014-08-12,4412.505135580743
2014-08-13,5442.0105964675295
2014-08-14,4910.675625903911
2014-08-15,4573.206202256844
2014-08-16,5681.61966492003
2014-08-17,5111.1603282298865
2014-08-18,4657.935332563416
2014-08-19,4256.704290313111
2014-08-20,4854.07685471147
2014-08-21,4638.33547186128
2014-08-22,4519.536031408932
2014-08-23,5490.454342044901
2014-08-24,5658.957614473475
2014-08-25,4562.5390824188435
2014-08-26,5117.531864164211
2014-08-27,4871.2053572621
2014-08-28,5804.10614919501
2014-08-29,5788.511611605597
2014-08-30,5069.233264041275
2014-08-31,5484.616675401001
2014-09-01,4982.949885041248
2014-09-02,4745.199717879044
2014-09-03,5869.486998026123
2014-09-04,4335.0690275471125
2014-09-05,4727.820659761393
2014-09-06,5248.30009624979
2014-09-07,5108.416479520211
2014-09-08,4755.280321844702
2014-09-09,5216.94905481094
2014-09-10,5140.182070292887
2014-09-11,5058.952131644212
2014-09-12,4276.898061304406
2014-09-13,5019.8431543612805
2014-09-14,4891.55701258592
2014-09-15,5165.1381912210645
2014-09-16,5262.117564214384
2014-09-17,5131.009317817506
2014-09-18,4786.562798591649
2014-09-19,5663.5987512951715
2014-09-20,4589.377098024333
2014-09-21,4460.170772573361
2014-09-22,5835.815115290159
2014-09-23,5499.0161415763505
2014-09-24,4960.4061328870675
2014-09-25,4956.209421311066
2014-09-26,5201.4063573257445
2014-09-27,5191.240258070327
2014-09-28,5141.586989542447
2014-09-29,5296.594405817681
2014-09-30,5123.60818266565
2014-10-01,5705.481443411072
2014-10-02,5286.174573195185
2014-10-03,5360.946277597331
2014-10-04,5292.918829314118
2014-10-05,4643.830276172405
2014-10-06,4588.2973896372
2014-10-07,4387.876702493173
2014-10-08,4957.5543871279815
2014-10-09,5424.345421771644
2014-10-10,4752.097303313715
2014-10-11,4755.397277312888
2014-10-12,5180.096126042489
2014-10-13,5353.243414462422
2014-10-14,4769.826911200525
2014-10-15,3982.706189386755
2014-10-16,4464.309129217372
2014-10-17,4878.2182898205665
2014-10-18,4569.914111169954
2014-10-19,5584.812696577898
2014-10-20,5441.096474848918
2014-10-21,4871.460309634436
2014-10-22,5471.795980646984
2014-10-23,5282.813951837567
2014-10-24,5229.164919062996
2014-10-25,5027.925821613658
2014-10-26,4960.881945311231
2014-10-27,4923.947950846014
2014-10-28,5296.488904323601
2014-10-29,5116.118099946555
2014-10-30,5193.115275935532
2014-10-31,4904.511896747015
2014-11-01,4676.671009818471
2014-11-02,4556.279492232177
2014-11-03,5930.018289819399
2014-11-04,5038.599011220897
2014-11-05,4783.419786306659
2014-11-06,4825.882495873166
2014-11-07,5152.620123058303
2014-11-08,5270.176878011335
2014-11-09,4844.313446700781
2014-11-10,5366.894166407954
2014-11-11,6110.773000130323
2014-11-12,4706.06522366246
2014-11-13,5056.684511717223
2014-11-14,4736.705506375948
2014-11-15,4711.611778075479
2014-11-16,4907.222128694364
2014-11-17,4557.444263655115
2014-11-18,5934.492646188079
2014-11-19,5731.842192462715
2014-11-20,5023.984407767144
2014-11-21,5271.716432519754
2014-11-22,4735.952170193421
2014-11-23,4874.251005738996
2014-11-24,5525.827637612789
2014-11-25,5399.0566549386
2014-11-26,5518.63723401388
2014-11-27,4465.883494963294
2014-11-28,5414.408901520238
2014-11-29,5035.070355922602
2014-11-30,4813.300708908144
2014-12-01,4408.188921673383
2014-12-02,4341.771169500388
2014-12-03,5225.908473717505
2014-12-04,4372.131699400626
2014-12-05,3882.3790904483767
2014-12-06,4942.636069578882
2014-12-07,4503.295239718812
2014-12-08,5113.130847916427
2014-12-09,5156.072137248569
2014-12-10,5163.6603336766475
2014-12-11,5222.041544958384
2014-12-12,4885.231676555509
2014-12-13,5054.385298628049
2014-12-14,5148.1134632574385
2014-12-15,5684.46728370926
2014-12-16,4777.340645787191
2014-12-17,5285.739348840758
2014-12-18,5048.361369453704
2014-12-19,5351.515264183556
2014-12-20,4379.432235953318
2014-12-21,5409.583951373152
2014-12-22,5080.481552212645
2014-12-23,5057.379902502036
2014-12-24,5276.794231108447
2014-12-25,5125.279669012545
2014-12-26,4435.381255965076
2014-12-27,4561.071034438743
2014-12-28,4496.131479521367
2014-12-29,4499.115714313173
2014-12-30,5057.40981437295
2014-12-31,5211.65362516923
2015-01-01,5286.043096916176
2015-01-02,4803.981708798236
2015-01-03,5223.085234451246
2015-01-04,4751.504383699307
2015-01-05,4228.607130758761
2015-01-06,4957.390241972891
2015-01-07,4877.879724714963
2015-01-08,4912.889021250574
2015-01-09,5078.346310982368
2015-01-10,6084.291290135917
2015-01-11,5842.23270828522
2015-01-12,4399.547267091039
2015-01-13,5286.790772291939
2015-01-14,4904.585121469801
2015-01-15,3951.4886968332958
2015-01-16,4093.8622248805586
2015-01-17,5616.324043342893
2015-01-18,5425.271132387304
2015-01-19,4358.694489071952
2015-01-20,4402.521555612846
2015-01-21,4461.63221768175
2015-01-22,3740.928273671855
2015-01-23,5058.752241038807
2015-01-24,5286.196090473494
2015-01-25,4675.582969213049
2015-01-26,4499.629601161687
2015-01-27,4801.711604614232
2015-01-28,4187.885031852598
2015-01-29,4825.032582333784
2015-01-30,5487.726643257859
2015-01-31,4914.026291788389
2015-02-01,5097.864425235117
2015-02-02,4954.321385699708
2015-02-03,4421.287279789858
2015-02-04,5945.811560261702
2015-02-05,4952.25300252854
2015-02-06,5030.83975244111
2015-02-07,4197.990180307634
2015-02-08,4634.984491352941
2015-02-09,4806.295147269738
2015-02-10,4183.027891010766
2015-02-11,5183.503379529442
2015-02-12,4882.155725309617
2015-02-13,5215.147351381049
2015-02-14,4637.833582280898
2015-02-15,3971.2582494152566
2015-02-16,4598.33192713965
2015-02-17,5331.789266210348
2015-02-18,4567.50557109011
2015-02-19,5006.880089992323
2015-02-20,5158.222219367498
2015-02-21,5653.348992691317
2015-02-22,5070.080866883281
2015-02-23,4668.819442758789
2015-02-24,4475.981498574148
2015-02-25,5513.551524801269
2015-02-26,4833.547167799457
2015-02-27,4780.053063400635
2015-02-28,4636.789994995401
2015-03-01,5211.51002419408
2015-03-02,4213.06076601506
2015-03-03,4902.116065322732
2015-03-04,4560.601593808571
2015-03-05,5715.682728916019
2015-03-06,4722.9352100141905
2015-03-07,5980.613488737399
2015-03-08,5120.523071680937
2015-03-09,4920.4653362842455
2015-03-10,5128.513036150201
2015-03-11,4687.130532685855
2015-03-12,4628.784843294752
2015-03-13,4880.323411614008
2015-03-14,3871.3697735104424
2015-03-15,5321.047663570968
2015-03-16,4680.510562172541
2015-03-17,5424.428265693058
2015-03-18,5291.852946109448
2015-03-19,5152.238758197043
2015-03-20,5346.308216096346
2015-03-21,4764.517955424994
2015-03-22,4777.681990016309
2015-03-23,4504.021115469562
2015-03-24,5344.582872889352
2015-03-25,3962.721453852831
2015-03-26,4297.138917252273
2015-03-27,4051.0000268695844
2015-03-28,5546.802401166764
2015-03-29,4884.375837931728
2015-03-30,4809.968472124454
2015-03-31,5109.322724700309
2015-04-01,5398.980759380489
2015-04-02,4374.470869735805
2015-04-03,5168.9335287906315
2015-04-04,5190.139947922027
2015-04-05,4963.496003793174
2015-04-06,5294.027737718777
2015-04-07,4336.513946918902
2015-04-08,4441.577902194755
2015-04-09,5185.179097341651
2015-04-10,5602.1222013971765
2015-04-11,5912.017295502335
2015-04-12,5447.218375258635
2015-04-13,4319.518860833376
2015-04-14,4895.496039242582
2015-04-15,6077.779478090649
2015-04-16,5107.899761825319
2015-04-17,5401.933441814485
2015-04-18,4540.846068903498
2015-04-19,4914.946826145058
2015-04-20,4114.2417163866485
2015-04-21,4681.081848936139
2015-04-22,4817.42518368045
2015-04-23,5087.570262817886
2015-04-24,5644.202948105776
2015-04-25,4588.154098154555
2015-04-26,4324.517109185667
2015-04-27,4935.565925902688
2015-04-28,4674.7149804273195
2015-04-29,5181.638750619233
2015-04-30,4104.481659160148
2015-05-01,5143.316955896106
2015-05-02,4863.445206319635
2015-05-03,5118.785923191933
2015-05-04,4759.815512984329
2015-05-05,5376.742303234559
2015-05-06,4634.093610373064
2015-05-07,4933.308848673419
2015-05-08,5465.99796278878
2015-05-09,4526.634944419064
2015-05-10,5691.364729951226
2015-05-11,5059.415813717206
2015-05-12,5254.139681002865
2015-05-13,4911.625072614778
2015-05-14,5336.126234234012
2015-05-15,5079.415211418901
2015-05-16,5057.402860008919
2015-05-17,4366.127744605655
2015-05-18,5372.763736649395
2015-05-19,4671.85119601512
2015-05-20,6165.985569792971
2015-05-21,5033.305885037234
2015-05-22,4938.592392753757
2015-05-23,4841.438583520335
2015-05-24,5328.147686548708
2015-05-25,5438.55370762106
2015-05-26,5722.724576241189
2015-05-27,4990.289460947963
2015-05-28,4688.7184718107965
2015-05-29,5127.1163029613235
2015-05-30,5419.759368165155
2015-05-31,4786.596400603108
2015-06-01,4136.469870707802
2015-06-02,4806.223369555177
2015-06-03,5367.597141457963
2015-06-04,4715.441808220376
2015-06-05,5845.530110666703
2015-06-06,5070.418481572955
2015-06-07,4862.21134007066
2015-06-08,4554.920804386034
2015-06-09,4115.790003709347
2015-06-10,4933.2320346008455
2015-06-11,6491.319417973535
2015-06-12,4884.11525934908
2015-06-13,5047.680788460297
2015-06-14,5026.528829851886
2015-06-15,5373.679604836885
2015-06-16,5130.328690570434
2015-06-17,5436.654226015536
2015-06-18,4783.695688721994
2015-06-19,5278.679062994805
2015-06-20,5034.417638414891
2015-06-21,5025.223012936832
2015-06-22,5356.768960411151
2015-06-23,5243.775063703524
2015-06-24,4781.666081365378
2015-06-25,4343.269453427204
2015-06-26,5200.964784462801
2015-06-27,4525.23711765436
2015-06-28,4848.413146595322
2015-06-29,5274.74162395178
2015-06-30,4845.905795001371
2015-07-01,4583.679307153133
2015-07-02,5454.37179709323
2015-07-03,4743.294382474261
2015-07-04,4980.097713957217
2015-07-05,4827.876337318657
2015-07-06,4084.388661660357
2015-07-07,5283.585788123742
2015-07-08,4460.838716314329
2015-07-09,4563.797572845398
2015-07-10,4320.564301528865
2015-07-11,5877.088700493034
2015-07-12,5149.4611745913435
2015-07-13,5115.835818008065
2015-07-14,5368.623388269648
2015-07-15,5905.487272969143
2015-07-16,4807.926823136777
2015-07-17,4404.058755652688
2015-07-18,5777.837470168557
2015-07-19,5109.56552641951
2015-07-20,5980.137900736014
2015-07-21,4633.932184071255
2015-07-22,5083.977642930158
2015-07-23,4425.853035622943
2015-07-24,5006.689744386802
2015-07-25,4488.560262580551
2015-07-26,4842.379511637837
2015-07-27,4694.433732050582
2015-07-28,4372.148170865238
2015-07-29,5190.349848272956
2015-07-30,5168.616229265362
2015-07-31,4081.7998174674635
2015-08-01,4456.946358075167
2015-08-02,5605.437176112149
2015-08-03,5466.954211034044
2015-08-04,5416.158094981523
2015-08-05,4989.760005865967
2015-08-06,4436.715126212025
2015-08-07,4067.430331532707
2015-08-08,4645.63317247649
2015-08-09,5457.6090258927
2015-08-10,5354.799069602894
2015-08-11,5344.911878838972
2015-08-12,4020.09746316002
2015-08-13,4787.4382486703325
2015-08-14,5266.636837296832
2015-08-15,4249.330805983465
2015-08-16,4474.371997189635
2015-08-17,4684.6235292417
2015-08-18,4108.664077392495
2015-08-19,4450.277699360512
2015-08-20,4606.687974708205
2015-08-21,5485.630290933946
2015-08-22,4994.315774061631
2015-08-23,5386.046179950382
2015-08-24,5083.8344293164455
2015-08-25,5379.676865429989
2015-08-26,5441.64972687333
2015-08-27,4859.343117165317
2015-08-28,4851.321540200573
2015-08-29,5562.951613114185
2015-08-30,5349.107152776738
2015-08-31,5275.939473759103
2015-09-01,5410.507009931677
2015-09-02,5323.415537878245
2015-09-03,5502.538466139602
2015-09-04,4589.020155543219
2015-09-05,5033.64962737475
2015-09-06,5214.995241065305
2015-09-07,4918.369321834568
2015-09-08,4849.912578467344
2015-09-09,5631.970116293426
2015-09-10,4757.088244869134
2015-09-11,5861.445463623192
2015-09-12,4751.990109742325
2015-09-13,5129.363666107857
2015-09-14,4904.7909395645665
2015-09-15,4792.834244486172
2015-09-16,5614.697989346035
2015-09-17,4166.313327555036
2015-09-18,5194.5374340853305
2015-09-19,4860.915917279856
2015-09-20,4798.4266408745625
2015-09-21,5434.4993750873955
2015-09-22,4715.170984453699
2015-09-23,5178.726665065404
2015-09-24,4921.737066789919
2015-09-25,5407.879912337825
2015-09-26,4818.125437297381
2015-09-27,5302.506293763566
2015-09-28,5367.586859006032
2015-09-29,4470.211231998226
2015-09-30,5674.760807331022
2015-10-01,5962.7960888045745
2015-10-02,4719.849899796951
2015-10-03,4215.326602721182
2015-10-04,5035.171503475983
2015-10-05,4937.00407658862
2015-10-06,5233.863391883575
2015-10-07,4889.13342311272
2015-10-08,5154.914538752606
2015-10-09,4737.0792422097065
2015-10-10,5140.103661197168
2015-10-11,5015.669081522297
2015-10-12,3948.8677792179897
2015-10-13,4875.7993299063955
2015-10-14,5414.4505601772
2015-10-15,5046.52745571917
2015-10-16,5336.449375340181
2015-10-17,4773.823743385283
2015-10-18,5119.342386738423
2015-10-19,3900.539650447431
2015-10-20,4803.643093301452
2015-10-21,4200.555208054055
2015-10-22,5352.900095130399
2015-10-23,5123.822725324456
2015-10-24,5684.205897743075
2015-10-25,4771.003622777684
2015-10-26,4944.285063534762
2015-10-27,5247.337376211813
2015-10-28,5340.326236207937
2015-10-29,3872.654862229245
2015-10-30,4784.149843686618
2015-10-31,5445.957779649151
2015-11-01,5993.607526181338
2015-11-02,5519.403377219521
2015-11-03,5259.103213099543
2015-11-04,5148.0022282689915
2015-11-05,5731.845857422681
2015-11-06,6098.2846853842575
2015-11-07,4021.3492971052315
2015-11-08,5529.198305084919
2015-11-09,4908.688651876258
2015-11-10,5004.170121554469
2015-11-11,5408.725808745794
2015-11-12,4663.55674882677
2015-11-13,5822.433313537562
2015-11-14,4995.947987202469
2015-11-15,5389.093845842664
2015-11-16,3855.0456510625877
2015-11-17,5179.723502185848
2015-11-18,5613.568670428104
2015-11-19,4788.511463307376
2015-11-20,5463.81042367584
2015-11-21,5362.725306637944
2015-11-22,4357.787480471359
2015-11-23,5178.520194669281
2015-11-24,4105.766346196827
2015-11-25,4299.028860324044
2015-11-26,4661.760371461759
2015-11-27,4716.964469971861
2015-11-28,5133.858685534043
2015-11-29,3955.2506223078626
2015-11-30,4466.985563306513
2015-12-01,5576.989314337728
2015-12-02,4619.0837159828125
