DATETIME,day_ahead_price
2020-07-03,24.592667708333334
2020-07-04,19.490003958333332
2020-07-05,25.59458604166667
2020-07-06,20.508435416666668
2020-07-07,25.839565625000002
2020-07-08,31.98823916666667
2020-07-09,26.36741520833333
2020-07-10,26.804461458333336
2020-07-11,24.543403958333332
2020-07-12,20.928968333333334
2020-07-13,27.89719291666667
2020-07-14,34.39145833333333
2020-07-15,30.497431666666667
2020-07-16,31.139708125
2020-07-17,22.558333333333334
2020-07-18,30.10771
2020-07-19,23.499795416666668
2020-07-20,25.008130625000003
2020-07-21,33.26296020833333
2020-07-22,24.05086270833333
2020-07-23,30.508973333333333
2020-07-24,39.136041666666664
2020-07-25,35.766761458333335
2020-07-26,28.110219375
2020-07-27,24.39979166666667
2020-07-28,22.779583333333335
2020-07-29,22.966262916666665
2020-07-30,38.614923125
2020-07-31,36.53146854166666
2020-08-01,23.622709999999998
2020-08-02,27.386884374999998
2020-08-03,27.118880833333332
2020-08-04,29.609340208333332
2020-08-05,24.644583333333333
2020-08-06,38.43223666666667
2020-08-07,35.84354166666667
2020-08-08,31.56249
2020-08-09,40.27666791666667
2020-08-10,43.922503541666664
2020-08-11,49.786319999999996
2020-08-12,26.227609583333333
2020-08-13,39.987500000000004
2020-08-14,40.192691458333336
2020-08-15,42.95896
2020-08-16,41.12307125
2020-08-17,46.119791666666664
2020-08-18,34.78438333333333
2020-08-19,43.90541666666667
2020-08-20,36.30038604166666
2020-08-21,40.575695625
2020-08-22,30.40176166666667
2020-08-23,24.899830416666664
2020-08-24,20.849023958333333
2020-08-25,32.963945833333334
2020-08-26,41.894617708333335
2020-08-27,43.97718979166667
2020-08-28,34.62763291666666
2020-08-29,42.415981458333334
2020-08-30,36.093648333333334
2020-08-31,35.086416041666666
2020-09-01,40.28551041666667
2020-09-02,44.78687729166666
2020-09-03,40.774962083333335
2020-09-04,39.886675000000004
2020-09-05,36.88838875
2020-09-06,43.38791666666666
2020-09-07,40.131307916666664
2020-09-08,44.471295625
2020-09-09,33.61121666666667
2020-09-10,48.839247916666665
2020-09-11,38.71333333333333
2020-09-12,14.620693125
2020-09-13,33.20257791666666
2020-09-14,57.49708437499999
2020-09-15,112.65185458333333
2020-09-16,42.76895833333333
2020-09-17,34.30040833333333
2020-09-18,27.588116875
2020-09-19,34.300590625
2020-09-20,36.71813604166667
2020-09-21,31.0220125
2020-09-22,39.198519166666664
2020-09-23,46.683528333333335
2020-09-24,52.327715624999996
2020-09-25,37.88460395833334
2020-09-26,42.855625
2020-09-27,33.29855
2020-09-28,59.49086
2020-09-29,55.56875
2020-09-30,52.661979374999994
2020-10-01,36.82075916666667
2020-10-02,40.48375
2020-10-03,51.807500000000005
2020-10-04,41.39499979166667
2020-10-05,48.36000270833333
2020-10-06,43.829791666666665
2020-10-07,41.566383333333334
2020-10-08,54.062495625
2020-10-09,42.480365416666665
2020-10-10,45.943135833333336
2020-10-11,43.90047729166667
2020-10-12,41.461296041666664
2020-10-13,49.51166020833333
2020-10-14,50.208127708333336
2020-10-15,47.46768104166667
2020-10-16,45.80166666666667
2020-10-17,46.765687500000006
2020-10-18,52.21083333333333
2020-10-19,40.899375
2020-10-20,47.273196875
2020-10-21,43.65174854166667
2020-10-22,37.49208333333333
2020-10-23,49.58314875
2020-10-24,39.81650354166667
2020-10-25,26.2862738
2020-10-26,33.65988854166667
2020-10-27,41.864169374999996
2020-10-28,46.175000000000004
2020-10-29,34.64022958333333
2020-10-30,40.670998125000004
2020-10-31,29.277084583333334
2020-11-01,8.053333333333333
2020-11-02,27.965368958333332
2020-11-03,46.805006875000004
2020-11-04,26.676041666666666
2020-11-05,45.71000895833333
2020-11-06,48.038063333333334
2020-11-07,47.88229166666667
2020-11-08,59.183750624999995
2020-11-09,66.29770833333333
2020-11-10,33.41447791666666
2020-11-11,40.012430625
2020-11-12,32.288135833333335
2020-11-13,40.15833333333333
2020-11-14,42.074853749999996
2020-11-15,18.972909583333333
2020-11-16,30.794999375
2020-11-17,42.10045541666667
2020-11-18,35.430292916666666
2020-11-19,31.613333333333333
2020-11-20,36.8731825
2020-11-21,26.945791041666666
2020-11-22,28.580416666666665
2020-11-23,38.85802625
2020-11-24,46.39750375
2020-11-25,37.56520833333334
2020-11-26,54.85091395833334
2020-11-27,55.071110624999996
2020-11-28,57.79375354166667
2020-11-29,56.97314333333333
2020-11-30,35.30327270833333
2020-12-01,64.68045083333332
2020-12-02,70.38983270833333
2020-12-03,63.291282708333334
2020-12-04,38.109157708333335
2020-12-05,48.229373125
2020-12-06,91.61854166666666
2020-12-07,122.03593875
2020-12-08,50.71790979166667
2020-12-09,57.98687833333333
2020-12-10,36.47048958333333
2020-12-11,53.39833541666667
2020-12-12,54.27770833333333
2020-12-13,43.5525
2020-12-14,50.984166666666674
2020-12-15,44.47716895833333
2020-12-16,52.095415833333334
2020-12-17,54.947138125
2020-12-18,41.444915625
2020-12-19,46.27825729166667
2020-12-20,59.17520833333333
2020-12-21,62.221723125000004
2020-12-22,43.55781541666667
2020-12-23,52.234375
2020-12-24,54.100625
2020-12-25,61.69062208333333
2020-12-26,24.516041666666666
2020-12-27,54.01143166666666
2020-12-28,106.997503125
2020-12-29,80.15047375
2020-12-30,82.68346125000001
2020-12-31,69.45937500000001
2021-01-01,63.322575
2021-01-02,62.87238083333333
2021-01-03,55.170208333333335
2021-01-04,63.01558458333333
2021-01-05,68.73979166666666
2021-01-06,89.42666541666667
2021-01-07,172.03735765957447
2021-01-08,304.4113189583333
2021-01-09,72.26625
2021-01-10,62.86224791666667
2021-01-11,59.709150625
2021-01-12,90.61742854166665
2021-01-13,96.78205770833334
2021-01-14,43.247083333333336
2021-01-15,72.26977395833333
2021-01-16,56.39354479166667
2021-01-17,47.982899583333335
2021-01-18,59.0101775
2021-01-19,59.93
2021-01-20,95.511020625
2021-01-21,66.94743229166666
2021-01-22,81.98041666666667
2021-01-23,80.46333333333332
2021-01-24,58.08604166666667
2021-01-25,61.054423750000005
2021-01-26,81.28645854166668
2021-01-27,73.91645833333332
2021-01-28,67.83348625
2021-01-29,59.829794375
2021-01-30,41.40941541666667
2021-01-31,41.34646020833333
2021-02-01,100.638125
2021-02-02,59.535
2021-02-03,65.94895833333334
2021-02-04,65.480625
2021-02-05,52.38983208333334
2021-02-06,53.38062770833333
2021-02-07,28.27468479166667
2021-02-08,63.899140625
2021-02-09,50.427777291666665
2021-02-10,81.40733458333334
2021-02-11,64.08271104166667
2021-02-12,59.88229166666667
2021-02-13,60.48520833333333
2021-02-14,64.32916666666667
2021-02-15,60.85149729166667
2021-02-16,36.5143775
2021-02-17,33.572593958333336
2021-02-18,36.98854166666667
2021-02-19,38.69670395833334
2021-02-20,50.35625458333334
2021-02-21,35.9295975
2021-02-22,51.215936666666664
2021-02-23,37.12531979166667
2021-02-24,33.773601041666666
2021-02-25,40.01176291666667
2021-02-26,42.286875
2021-02-27,55.93725583333333
2021-02-28,46.1950575
2021-03-01,61.96729208333333
2021-03-02,75.13403958333333
2021-03-03,121.54820062499999
2021-03-04,66.0904175
2021-03-05,51.10891458333333
2021-03-06,59.127916666666664
2021-03-07,79.986545625
2021-03-08,50.11208333333334
2021-03-09,52.92041666666666
2021-03-10,58.285644166666664
2021-03-11,36.08807
2021-03-12,54.237107083333335
2021-03-13,70.60979437499999
2021-03-14,29.509931249999998
2021-03-15,43.78020833333333
2021-03-16,41.392621874999996
2021-03-17,59.6858075
2021-03-18,51.842313958333335
2021-03-19,53.306669375000006
2021-03-20,53.428896458333334
2021-03-21,56.416419375000004
2021-03-22,46.636532708333334
2021-03-23,54.92333333333334
2021-03-24,40.916939375
2021-03-25,57.34631104166667
2021-03-26,49.32244395833334
2021-03-27,48.7764625
2021-03-28,50.85522630434782
2021-03-29,28.977708333333336
2021-03-30,44.20991083333333
2021-03-31,47.71729166666666
2021-04-01,60.75000229166667
2021-04-02,48.25951416666667
2021-04-03,39.796484375
2021-04-04,46.50416666666666
2021-04-05,53.052715416666665
2021-04-06,67.68645833333333
2021-04-07,105.148543125
2021-04-08,48.082443125
2021-04-09,65.74490645833333
2021-04-10,72.18237166666667
2021-04-11,58.62291666666667
2021-04-12,293.43125
2021-04-13,88.73361104166666
2021-04-14,72.549375
2021-04-15,67.49937604166666
2021-04-16,78.17559479166667
2021-04-17,67.471524375
2021-04-18,48.284375000000004
2021-04-19,51.658914375
2021-04-20,54.65256895833334
2021-04-21,67.45172541666666
2021-04-22,65.350625
2021-04-23,64.31520833333333
2021-04-24,58.35458499999999
2021-04-25,46.92058583333333
2021-04-26,51.88708333333333
2021-04-27,69.97541041666666
2021-04-28,74.45868479166667
2021-04-29,85.88087791666668
2021-04-30,82.15871583333333
2021-05-01,74.949899375
2021-05-02,84.55286479166666
2021-05-03,69.48647729166667
2021-05-04,54.78478875
2021-05-05,83.03791666666667
2021-05-06,79.315906875
2021-05-07,76.60007083333333
2021-05-08,85.6125
2021-05-09,66.56438229166666
2021-05-10,72.473765625
2021-05-11,54.07083229166667
2021-05-12,69.69048041666666
2021-05-13,82.87089791666666
2021-05-14,107.51492083333333
2021-05-15,98.62083333333334
2021-05-16,89.19281833333334
2021-05-17,96.72708729166668
2021-05-18,69.73840479166667
2021-05-19,78.926399375
2021-05-20,72.122669375
2021-05-21,66.18229166666667
2021-05-22,87.43833333333333
2021-05-23,67.25458333333333
2021-05-24,68.739375
2021-05-25,94.02534645833333
2021-05-26,86.32999666666666
2021-05-27,58.8197975
2021-05-28,71.55848666666667
2021-05-29,64.84665
2021-05-30,61.362922499999996
2021-05-31,67.795378125
2021-06-01,65.75042499999999
2021-06-02,82.82310208333332
2021-06-03,54.44048166666667
2021-06-04,66.38333333333334
2021-06-05,54.52146104166667
2021-06-06,44.610459166666665
2021-06-07,46.191913125000006
2021-06-08,75.4814625
2021-06-09,76.60148208333334
2021-06-10,76.69537666666666
2021-06-11,78.37439041666667
2021-06-12,85.12130208333333
2021-06-13,66.156731875
2021-06-14,84.412301875
2021-06-15,80.660219375
2021-06-16,84.78458625
2021-06-17,89.96562979166667
2021-06-18,89.6445875
2021-06-19,93.89626
2021-06-20,65.720841875
2021-06-21,66.18479166666667
2021-06-22,57.698961458333336
2021-06-23,84.57791937500001
2021-06-24,92.02463875000001
2021-06-25,83.59126666666667
2021-06-26,85.972089375
2021-06-27,79.08772666666667
2021-06-28,125.72200020833333
2021-06-29,75.52540437500001
2021-06-30,82.65125666666667
2021-07-01,94.63377458333333
2021-07-02,97.15641708333334
2021-07-03,94.57291916666667
2021-07-04,73.75250458333333
2021-07-05,86.45021208333333
2021-07-06,92.96691625
2021-07-07,88.79687875
2021-07-08,110.21270979166667
2021-07-09,111.27394791666667
2021-07-10,103.962295
2021-07-11,105.23209437499999
2021-07-12,91.13521104166666
2021-07-13,98.75910020833334
2021-07-14,87.7973875
2021-07-15,87.63935791666667
2021-07-16,93.82273395833333
2021-07-17,82.35440541666667
2021-07-18,110.61666874999999
2021-07-19,117.06291416666666
2021-07-20,116.26686416666666
2021-07-21,111.431861875
2021-07-22,121.22188020833333
2021-07-23,92.03335645833333
2021-07-24,61.99350041666667
2021-07-25,80.10440833333332
2021-07-26,83.05500500000001
2021-07-27,91.99513229166666
2021-07-28,102.51835916666666
2021-07-29,57.41910291666667
2021-07-30,96.70333604166666
2021-07-31,104.11979166666667
2021-08-01,84.821249375
2021-08-02,77.994740625
2021-08-03,91.43559499999999
2021-08-04,104.574595
2021-08-05,112.67605583333334
2021-08-06,107.98084166666666
2021-08-07,84.5525
2021-08-08,82.84089895833334
2021-08-09,117.20378770833334
2021-08-10,99.54894875000001
2021-08-11,103.53010645833332
2021-08-12,110.33521854166666
2021-08-13,103.76076729166665
2021-08-14,104.58361270833332
2021-08-15,109.91292729166668
2021-08-16,102.043959375
2021-08-17,113.645014375
2021-08-18,107.25875541666666
2021-08-19,132.64777375
2021-08-20,129.70458625
2021-08-21,121.86043770833334
2021-08-22,111.161205
2021-08-23,116.22712354166667
2021-08-24,112.97208333333333
2021-08-25,121.847176875
2021-08-26,108.18020875
2021-08-27,106.09875249999999
2021-08-28,91.10318708333334
2021-08-29,105.836928125
2021-08-30,122.83800666666667
2021-08-31,135.05539083333335
2021-09-01,137.3264675
2021-09-02,151.85276812499998
2021-09-03,152.383223125
2021-09-04,139.64271666666667
2021-09-05,122.91261041666667
2021-09-06,117.37479104166665
2021-09-07,356.2687891666667
2021-09-08,208.32396104166665
2021-09-09,960.2364733333334
2021-09-10,170.1631275
2021-09-11,118.63541666666667
2021-09-12,119.58520833333334
2021-09-13,103.54041666666666
2021-09-14,165.63220083333334
2021-09-15,211.84854166666665
2021-09-16,100.14645833333333
2021-09-17,132.43604708333334
2021-09-18,177.05760270833332
2021-09-19,123.18259625
2021-09-20,114.78208812499999
2021-09-21,150.4975
2021-09-22,161.45290354166667
2021-09-23,128.656401875
2021-09-24,154.79625145833333
2021-09-25,184.18846229166664
2021-09-26,100.42251208333333
2021-09-27,106.42270833333333
2021-09-28,155.277925
2021-09-29,138.09891979166667
2021-09-30,160.579979375
2021-10-01,172.76250270833336
2021-10-02,196.27339854166667
2021-10-03,105.18884208333333
2021-10-04,132.18230145833334
2021-10-05,159.40251020833333
2021-10-06,189.81375
2021-10-07,200.8032875
2021-10-08,185.10416666666666
2021-10-09,145.06458333333333
2021-10-10,108.8925
2021-10-11,126.99083333333334
2021-10-12,149.92643770833334
2021-10-13,180.70687145833335
2021-10-14,186.796875
2021-10-15,144.43979166666665
2021-10-16,152.05297854166668
2021-10-17,172.60541666666666
2021-10-18,179.61133291666667
2021-10-19,176.537974375
2021-10-20,165.87027333333333
2021-10-21,173.13558291666666
2021-10-22,188.14009729166665
2021-10-23,167.9104275
2021-10-24,160.96802583333331
2021-10-25,143.93793333333335
2021-10-26,138.94812083333332
2021-10-27,206.04437499999997
2021-10-28,164.40625
2021-10-29,121.88913666666667
2021-10-30,127.17125
2021-10-31,93.77407740000001
2021-11-01,115.86712999999999
2021-11-02,415.0974872916667
2021-11-03,171.30626041666667
2021-11-04,189.33343979166668
2021-11-05,169.19083333333333
2021-11-06,114.04762
2021-11-07,134.31812520833333
2021-11-08,191.02482833333332
2021-11-09,151.87340062500002
2021-11-10,160.63748854166667
2021-11-11,158.40277291666666
2021-11-12,157.94041875
2021-11-13,177.77007916666665
2021-11-14,140.85270833333334
2021-11-15,126.38622770833332
2021-11-16,164.66041041666668
2021-11-17,149.15729666666667
2021-11-18,124.35996666666666
2021-11-19,172.57996937500002
2021-11-20,192.03145833333335
2021-11-21,188.47766875
2021-11-22,150.25136979166666
2021-11-23,176.31151666666668
2021-11-24,316.0654141666667
2021-11-25,212.393730625
2021-11-26,219.91478312499999
2021-11-27,234.35187499999998
2021-11-28,253.22634895833335
2021-11-29,254.23834291666665
2021-11-30,203.47658229166666
2021-12-01,187.88
2021-12-02,275.66840916666666
2021-12-03,228.72011041666667
2021-12-04,169.08753770833331
2021-12-05,163.8247125
2021-12-06,241.57248708333336
2021-12-07,211.79791666666665
2021-12-08,201.74493604166665
2021-12-09,234.82059458333333
2021-12-10,254.25958020833332
2021-12-11,230.85079875
2021-12-12,160.14824770833334
2021-12-13,253.24896666666666
2021-12-14,162.01185104166666
2021-12-15,232.13958333333335
2021-12-16,214.73104208333334
2021-12-17,275.34583333333336
2021-12-18,322.46572041666667
2021-12-19,302.22387291666666
2021-12-20,305.60812916666663
2021-12-21,351.05833916666666
2021-12-22,448.1958333333334
2021-12-23,338.5160416666667
2021-12-24,164.61395979166667
2021-12-25,136.027085
2021-12-26,175.90729166666665
2021-12-27,151.01395
2021-12-28,189.550625
2021-12-29,112.85897187500001
2021-12-30,80.94625
2021-12-31,77.45172270833334
2022-01-01,7.873490208333333
2022-01-02,34.743382708333336
2022-01-03,57.509791666666665
2022-01-04,151.104089375
2022-01-05,204.40562708333334
2022-01-06,171.47770833333334
2022-01-07,214.42501020833333
2022-01-08,185.76752291666665
2022-01-09,195.55895833333332
2022-01-10,206.881071875
2022-01-11,172.56458333333333
2022-01-12,167.80219
2022-01-13,146.86625
2022-01-14,241.14248166666667
2022-01-15,242.8125
2022-01-16,186.76055666666664
2022-01-17,232.05139520833333
2022-01-18,248.2591666666667
2022-01-19,182.98916666666665
2022-01-20,190.74146541666667
2022-01-21,157.16016375
2022-01-22,182.74916666666664
2022-01-23,174.74193875
2022-01-24,777.9035037499999
2022-01-25,288.28691083333337
2022-01-26,188.69343354166665
2022-01-27,204.41505458333333
2022-01-28,197.22680020833332
2022-01-29,189.829668125
2022-01-30,176.72058875000002
2022-01-31,178.99610729166668
2022-02-01,132.49699354166668
2022-02-02,161.57188
2022-02-03,136.399593125
2022-02-04,168.87387520833332
2022-02-05,129.47585729166667
2022-02-06,139.12812729166666
2022-02-07,172.37401708333334
2022-02-08,107.65177520833333
2022-02-09,147.46500833333332
2022-02-10,167.44062916666667
2022-02-11,123.35046625
2022-02-12,104.50505208333334
2022-02-13,144.09754125
2022-02-14,138.24059208333333
2022-02-15,167.28115208333332
2022-02-16,160.87395833333332
2022-02-17,149.30256875
2022-02-18,151.12791666666666
2022-02-19,179.68083333333334
2022-02-20,189.86833333333334
2022-02-21,223.46041666666667
2022-02-22,142.21797041666667
2022-02-23,171.171669375
2022-02-24,228.51454291666667
2022-02-25,199.82241041666666
2022-02-26,148.95516354166668
2022-02-27,99.87533520833334
2022-02-28,188.05225416666667
2022-03-01,228.68748041666666
2022-03-02,262.69461104166663
2022-03-03,318.718125
2022-03-04,349.61625000000004
2022-03-05,313.40458333333333
2022-03-06,304.68991666666665
2022-03-07,348.5568797916667
2022-03-08,328.4527375
2022-03-09,278.317560625
2022-03-10,249.45208541666668
2022-03-11,192.89741916666665
2022-03-12,159.592115
2022-03-13,234.29875
2022-03-14,220.32625
2022-03-15,206.197653125
2022-03-16,237.72227604166665
2022-03-17,201.756875
2022-03-18,186.546126875
2022-03-19,71.39228812500001
2022-03-20,137.62394020833332
2022-03-21,225.31729166666665
2022-03-22,216.623125
2022-03-23,226.06562499999998
2022-03-24,229.04333333333332
2022-03-25,211.27354375000002
2022-03-26,194.91458333333333
2022-03-27,171.03630434782607
2022-03-28,212.18968208333334
2022-03-29,254.26299375
2022-03-30,237.78830416666668
2022-03-31,245.59208333333333
2022-04-01,267.2474179166667
2022-04-02,246.1149783333333
2022-04-03,203.03208333333336
2022-04-04,179.2385416666667
2022-04-05,200.38020833333334
2022-04-06,204.63302624999997
2022-04-07,212.07625270833333
2022-04-08,211.39415770833332
2022-04-09,218.03166666666667
2022-04-10,181.64808875000003
2022-04-11,158.89208333333332
2022-04-12,208.88229375
2022-04-13,193.91854625
2022-04-14,160.66851229166667
2022-04-15,133.46241041666667
2022-04-16,114.80023666666666
2022-04-17,98.43496541666667
2022-04-18,129.49257395833334
2022-04-19,121.12816458333333
2022-04-20,155.24797895833333
2022-04-21,143.0661025
2022-04-22,149.94229166666665
2022-04-23,163.51826270833334
2022-04-24,139.12924479166665
2022-04-25,222.16541979166666
2022-04-26,157.74754104166666
2022-04-27,164.96638020833333
2022-04-28,178.84122104166667
2022-04-29,147.47219541666666
2022-04-30,98.56458333333335
2022-05-01,114.67580291666667
2022-05-02,168.46480104166668
2022-05-03,194.47480291666668
2022-05-04,158.305244375
2022-05-05,127.79431
2022-05-06,122.57998041666667
2022-05-07,175.99625416666666
2022-05-08,139.15416666666667
2022-05-09,79.48280708333333
2022-05-10,67.76354979166666
2022-05-11,53.94895833333334
2022-05-12,74.51868416666666
2022-05-13,85.938125
2022-05-14,107.803033125
2022-05-15,113.33387708333333
2022-05-16,140.594605
2022-05-17,136.61115666666666
2022-05-18,78.60380854166667
2022-05-19,120.67398979166667
2022-05-20,85.739375
2022-05-21,128.17340791666666
2022-05-22,122.96917333333333
2022-05-23,143.01458333333332
2022-05-24,121.41812499999999
2022-05-25,103.67396375
2022-05-26,108.12479166666667
2022-05-27,124.70129916666667
2022-05-28,161.73813916666668
2022-05-29,162.11394708333333
2022-05-30,168.68165104166667
2022-05-31,129.04444347826086
2022-06-01,151.41955708333333
2022-06-02,164.2875
2022-06-03,123.69301354166667
2022-06-04,112.90009854166668
2022-06-05,160.82126416666668
2022-06-06,146.54721145833335
2022-06-07,163.05744020833333
2022-06-08,142.51375
2022-06-09,78.75625000000001
2022-06-10,24.823333333333334
2022-06-11,94.82645729166667
2022-06-12,133.22375
2022-06-13,148.380418125
2022-06-14,192.91215187499998
2022-06-15,186.11200020833334
2022-06-16,193.90780166666664
2022-06-17,156.01541666666665
2022-06-18,183.73546604166665
2022-06-19,165.57500333333334
2022-06-20,159.60128749999998
2022-06-21,235.22214499999998
2022-06-22,190.95958791666666
2022-06-23,227.84054291666666
2022-06-24,247.75355333333334
2022-06-25,120.81229354166668
2022-06-26,163.00044208333333
2022-06-27,189.82222833333333
2022-06-28,152.76833333333335
2022-06-29,208.67938479166665
2022-06-30,254.481665
2022-07-01,250.01709791666667
2022-07-02,175.05417104166668
2022-07-03,164.33043333333333
2022-07-04,134.02814874999999
2022-07-05,288.67738395833334
2022-07-06,220.7175025
2022-07-07,219.12382270833334
2022-07-08,230.431875
2022-07-09,162.67227541666668
2022-07-10,202.15626791666668
2022-07-11,314.7793833333333
2022-07-12,353.53439625000004
2022-07-13,231.30987374999998
2022-07-14,206.99479458333334
2022-07-15,172.36521625
2022-07-16,141.13814937499998
2022-07-17,127.57694291666667
2022-07-18,283.31955625
2022-07-19,405.66938270833333
2022-07-20,184.81145833333335
2022-07-21,195.88583333333335
2022-07-22,261.26064708333337
2022-07-23,254.40070145833332
2022-07-24,249.60652416666667
2022-07-25,226.11993708333333
2022-07-26,235.95917166666666
2022-07-27,211.565704375
2022-07-28,260.7941460416667
2022-07-29,338.8049139583333
2022-07-30,277.225165
2022-07-31,241.60688604166668
2022-08-01,251.31936562500002
2022-08-02,213.55220166666666
2022-08-03,325.5964604166667
2022-08-04,282.50463291666665
2022-08-05,218.88337458333334
2022-08-06,213.5270833333333
2022-08-07,181.56125
2022-08-08,256.88774333333333
2022-08-09,266.20147645833333
2022-08-10,316.75683291666667
2022-08-11,408.13778333333335
2022-08-12,328.57459312500004
2022-08-13,334.93479479166666
2022-08-14,363.9081229166666
2022-08-15,380.8777235416667
2022-08-16,409.91083791666665
2022-08-17,390.4817683333333
2022-08-18,351.9985577083333
2022-08-19,331.54455624999997
2022-08-20,261.81120020833333
2022-08-21,382.31417000000005
2022-08-22,332.0983333333333
2022-08-23,523.65395
2022-08-24,500.7602354166667
2022-08-25,492.2226997916666
2022-08-26,563.7811127083334
2022-08-27,447.1333145833333
2022-08-28,354.99277750000005
2022-08-29,393.32925208333336
2022-08-30,306.67792000000003
2022-08-31,251.48814583333333
2022-09-01,360.71754104166666
2022-09-02,366.83833125
2022-09-03,261.103331875
2022-09-04,277.0032004166667
2022-09-05,283.04868479166663
2022-09-06,226.85770833333333
2022-09-07,193.306059375
2022-09-08,260.6736910416667
2022-09-09,240.96415208333335
2022-09-10,307.5129275
2022-09-11,255.37922145833332
2022-09-12,321.25828229166666
2022-09-13,252.18229166666666
2022-09-14,361.67495979166665
2022-09-15,274.1608333333333
2022-09-16,212.64511416666667
2022-09-17,144.10082833333334
2022-09-18,125.99958333333332
2022-09-19,228.36808020833334
2022-09-20,209.69333708333332
2022-09-21,244.36473333333333
2022-09-22,342.89355
2022-09-23,306.86397895833335
2022-09-24,180.79087
2022-09-25,178.67318833333334
2022-09-26,150.897936875
2022-09-27,255.10149229166666
2022-09-28,296.2369327083333
2022-09-29,232.10797395833333
2022-09-30,217.6784
2022-10-01,128.67157083333333
2022-10-02,115.81331333333333
2022-10-03,245.9248125
2022-10-04,166.69719999999998
2022-10-05,153.44104166666668
2022-10-06,123.97021124999999
2022-10-07,184.14500375
2022-10-08,137.73792958333334
2022-10-09,135.78543416666668
2022-10-10,128.52479166666666
2022-10-11,194.60376166666666
2022-10-12,194.68428833333334
2022-10-13,162.740625
2022-10-14,170.42177270833335
2022-10-15,114.72689166666667
2022-10-16,132.53770833333334
2022-10-17,73.59771083333334
2022-10-18,62.611875
2022-10-19,38.95710166666667
2022-10-20,140.46044416666666
2022-10-21,165.46889291666668
2022-10-22,64.43761739130434
2022-10-23,91.90169583333333
2022-10-24,45.720216666666666
2022-10-25,68.69062770833334
2022-10-26,42.78
2022-10-27,89.06843624999999
2022-10-28,83.92931583333333
2022-10-29,95.522189375
2022-10-30,97.31280000000001
2022-10-31,103.62566104166666
2022-11-01,82.97959895833334
2022-11-02,72.33698708333334
2022-11-03,117.43500354166667
2022-11-04,105.08901979166666
2022-11-05,124.121225
2022-11-06,154.05833333333334
2022-11-07,84.99
2022-11-08,96.85762145833333
2022-11-09,63.170698125
2022-11-10,58.098304375
2022-11-11,66.614169375
2022-11-12,149.94500270833333
2022-11-13,154.00293041666666
2022-11-14,113.62403270833333
2022-11-15,122.36040895833334
2022-11-16,148.77688145833335
2022-11-17,98.91167270833334
2022-11-18,115.58993020833333
2022-11-19,73.64302166666667
2022-11-20,112.69105
2022-11-21,156.86440270833333
2022-11-22,129.11625229166665
2022-11-23,142.083628125
2022-11-24,170.61250270833332
2022-11-25,135.39374999999998
2022-11-26,125.31875000000001
2022-11-27,171.47000291666666
2022-11-28,197.70020833333334
2022-11-29,342.70677479166665
2022-11-30,304.73833333333334
2022-12-01,374.5323633333333
2022-12-02,291.60656666666665
2022-12-03,256.02620437499996
2022-12-04,295.5916629166667
2022-12-05,284.89997999999997
2022-12-06,357.11314166666665
2022-12-07,316.6603283333333
2022-12-08,347.36157041666667
2022-12-09,385.801341875
2022-12-10,395.476013125
2022-12-11,412.6666760416667
2022-12-12,543.054899375
2022-12-13,493.4231333333333
2022-12-14,398.4008541666667
2022-12-15,453.6239679166667
2022-12-16,346.41229374999995
2022-12-17,269.80541562499997
2022-12-18,278.85854166666667
2022-12-19,209.11396666666667
2022-12-20,138.28813125
2022-12-21,198.79050187500002
2022-12-22,197.92945874999998
2022-12-23,168.58541666666667
2022-12-24,105.49939458333334
2022-12-25,112.27229770833333
2022-12-26,87.055001875
2022-12-27,99.18802291666667
2022-12-28,71.038016875
2022-12-29,124.33
2022-12-30,36.013784375
2022-12-31,153.31070604166666
2023-01-01,128.96896458333333
2023-01-02,96.59466229166667
2023-01-03,163.511044375
2023-01-04,48.08877437500001
2023-01-05,119.22312770833334
2023-01-06,102.432439375
2023-01-07,100.58759125
2023-01-08,113.90061874999999
2023-01-09,151.89369604166666
2023-01-10,141.76166666666668
2023-01-11,112.938325
2023-01-12,111.61167416666666
2023-01-13,152.05521625
2023-01-14,111.79754104166666
2023-01-15,131.53629229166668
2023-01-16,124.32961458333334
2023-01-17,157.2676689361702
2023-01-18,168.79875416666667
2023-01-19,168.81520833333335
2023-01-20,156.06929229166667
2023-01-21,156.45015416666666
2023-01-22,139.93955555555556
2023-01-23,145.12439874999998
2023-01-24,142.78271666666666
2023-01-25,178.7604277083333
2023-01-26,166.22624
2023-01-27,157.02125
2023-01-28,150.92083333333332
2023-01-29,85.93541666666665
2023-01-30,147.67188333333334
2023-01-31,150.68958333333333
2023-02-01,138.18779208333333
2023-02-02,137.24233083333334
2023-02-03,142.19979166666667
2023-02-04,116.19420708333332
2023-02-05,127.61910541666667
2023-02-06,167.47491812500002
2023-02-07,164.454635625
2023-02-08,148.92174291666666
2023-02-09,145.810595
2023-02-10,137.80625
2023-02-11,164.17644458333334
2023-02-12,152.00401291666665
2023-02-13,144.5533670833333
2023-02-14,181.425238125
2023-02-15,143.23833125000002
2023-02-16,111.549375
2023-02-17,98.46820854166667
2023-02-18,108.67791666666666
2023-02-19,105.94104166666666
2023-02-20,97.29757833333333
2023-02-21,145.36249999999998
2023-02-22,132.86459166666666
2023-02-23,127.90270833333334
2023-02-24,128.84875520833333
